_id,product_name,product_price,content,option,date,rating
6789264aadf9449380c277e7,ABC JUICE,43000,단맛없는 건강한 맛이에요 아침에 이거 하나만 먹어도 포만감이 있네요\n\n(2020-05-10 22:28:20 에 등록된 네이버 페이 구매평),,2020.5.11,5
67892654adf9449380c277e8,ABC JUICE,43000,착즙 abc중에 제일 괜찮은듯요\n착즙해서 나온 쥬스 중에 제일 건강한 맛이 나요\n\n다른곳도 시켜봤는데 라티브꺼가 좀 덜 달고 재료본연의 건강한 맛이 나는것 같아요\n\n그리고 다***는 아직 모르겠는데 화**을 정말 편하게 꾸준히 기분좋게 간건 오랜만이라 이것만으로도 정말 만족합니다^^ 꾸준히 재구매할 생각입니다\n리뷰 더보기,,2020.5.11,5
6789265eadf9449380c277e9,ABC JUICE,43000,잘 받았어요\n몸상태가 안좋아서 사봤어요 생각보다 빨리왔고 생각보다 맛이 없어요ㅋㅋ 집에서 직접 해먹었을 때보다 더 맛이 없는 거 같..ㅎ 그래도 간편하게 먹을 수 있어서 좋아요 그리고 건더기?가 많아서 식사 대용도 가능할 거 같아요 이제 아침에는 이거랑 계란1개 먹으려구요\n리뷰 더보기,,2020.5.10,4
67892668adf9449380c277ea,ABC JUICE,43000,abc주스 짱\n다***겸 클렌징 겸 5일용 샀어요.맛도 생각보다 괜찮아서 계속 마시려구요!\n\n일단 첫날 시작했을 때 거부감없이 마실 수 있어서 쉽게 시작했어요!\n\n5일 끝내고 후기 수정할게요\n리뷰 더보기,,2020.5.9,5
67892674adf9449380c277eb,ABC JUICE,43000,급 살이 쪄서 5일간 독하게 해보려고 주문했어요. 리뷰 좋아서 기대하고 있습니다.\n\n(2020-05-08 17:08:41 에 등록된 네이버 페이 구매평),,2020.5.9,5
6789267eadf9449380c277ec,ABC JUICE,43000,"2번째 구매했습니다.\n5일 플랜후 괜찮은것 같아서,\n재주문 20일 구매 했네요.\n수많은 abc주스 중에,\n제일 좋을꺼 같아 구매했는데,\n몸에 괜찮은듯 해서 꾸준히 먹어볼까 합니다.\n20일 뒤 좋은 결과 있으면 좋겠습니다.\n리뷰 더보기",,2020.5.8,5
67892688adf9449380c277ed,ABC JUICE,43000,이틀만에 받았고 스티로폼 박스에 아이스팩과같이 안전하게 왔어요. 먹어보고 한달후기 남길게요. 크기는 이정도입니다.,,2020.5.8,5
67892692adf9449380c277ee,ABC JUICE,43000,아직 큰 *화는 못느끼만 건강한 맛이라 기분이 좋아요. 저는 원래 비트 좋아해서 맛이 아주 좋네요 시원하게 먹음 최고에요,,2020.5.8,5
6789269cadf9449380c277ef,ABC JUICE,43000,"포장꼼꼼, 설명서있어서 좋았어요^^\n\n(2020-05-07 19:26:58 에 등록된 네이버 페이 구매평)",,2020.5.8,5
678926a7adf9449380c277f0,ABC JUICE,43000,넘 맛있고 감사합니다굿입니다\n포장두깔끔하니\n\n(2020-05-07 17:11:07 에 등록된 네이버 페이 구매평)\n리뷰 더보기,,2020.5.8,4
678926b2adf9449380c277f1,ABC JUICE,43000,아침에 공복에 먹고 하루 시작하는날과 바빠서 이아이 놓치고 안먹는날.... 기분탓인지는 모르지만 달라요 저는..... 확실히 에너지가 더 나는거같아요.전 이아이너무 조하요\n\n(2020-05-05 17:31:19 에 등록된 네이버 페이 구매평)\n리뷰 더보기,,2020.5.6,5
678926bcadf9449380c277f2,ABC JUICE,43000,너무 좋아요 ㅎ 첫맛만 당황했지 나중엔 익숙해져요 차라리 이 맛이 나은거같아요.\n\n(2020-05-04 18:33:30 에 등록된 네이버 페이 구매평),,2020.5.5,5
678926c6adf9449380c277f3,ABC JUICE,43000,두번째 구매했어요 건강해진다니 건강한맛으로 꾸준히 잘 먹고있습니다^^\n\n(2020-05-04 01:00:58 에 등록된 네이버 페이 구매평),,2020.5.5,5
678926d0adf9449380c277f4,ABC JUICE,43000,가격부담은 좀 됐지만 먹기 편해서 주문해 잘 먹고있어요.\n\n(2020-05-03 17:39:14 에 등록된 네이버 페이 구매평),,2020.5.4,5
678926dbadf9449380c277f5,ABC JUICE,43000,몸에좋은데맛있네용!,,2020.5.3,5
678926e5adf9449380c277f6,ABC JUICE,43000,맛잇어요 ㅎㅎ 꾸준히 먹으면 건강해질것같아요\n\n(2020-05-02 17:58:16 에 등록된 네이버 페이 구매평),,2020.5.3,5
678926efadf9449380c277f7,ABC JUICE,43000,아침 식사 대용으로 3일째 마셨어요~ 목넘김이 생각보다 괜찮고 포만감도 좀 느껴집니다.다먹고 재구매하려구요~\n\n(2020-05-02 15:56:51 에 등록된 네이버 페이 구매평),,2020.5.3,5
678926f9adf9449380c277f8,ABC JUICE,43000,건강해지는 기분. 하루에 한팩씩 공복에 먹고있어요. 포만감도 좀 있어서 식사 대체도 가능할것 같네요. 비트랑 당근향이 나요~\n\n(2020-05-01 14:29:04 에 등록된 네이버 페이 구매평)\n리뷰 더보기,,2020.5.2,5
67892704adf9449380c277f9,ABC JUICE,43000,재구매입니당\n안녕하세요~^^\n\n저번에 20개구매하고 다시 재구매합니다\n\n저번에 리뷰썼는데 저장이안된건지 없어졌네요ㅠㅠㅠ\n\n일단 전 아침에 매일먹고있는데 화**을 잘가네요!\n\n무언가 아직 모르겠지만 기대를하고 먹어봐요^^ 아직 얼마안먹었기도하고 무엇보다 당근비트사과는 다 몸에 좋으니 꾸준히먹으면 당연좋겠죠!!\n\n더 먹어보고 *화가있다면 리뷰남길께요~~\n리뷰 더보기,,2020.4.30,5
6789270fadf9449380c277fa,ABC JUICE,43000,건강이 최고지~!\n맛도 기대 이상으로 달달하고 씹는 식감으로 포만감도 잡아줘서 배고픔을 많이 느끼지 못합니다. 갓만에 참 잘고른 아이템 같아요. 저희 엄마도 너무 괜찮다며 본인도 사달라해서 더불어 재주문 갑니다. 잘 만든 아이템으로 많은 사람이 건강해지기도 하고 돈도 많이 버실것 같아요~~ㅎㅎ\n\n평생 단골 인증해요~!\n리뷰 더보기,,2020.4.30,5
67892719adf9449380c277fb,ABC JUICE,43000,살뺄려고 삿는데 포장도 꼼꼼하고 왠지 먹고 싶게 만드네요 ㅎ 맛은 아직못봣어료\n\n(2020-04-29 20:13:20 에 등록된 네이버 페이 구매평),,2020.4.30,5
67892723adf9449380c277fc,ABC JUICE,43000,받았어요. 두번째 구매인데ㅜ오늘 포장 엉망입니다. 아이스박스 테잎이. 반두 안붙여져서. 배송 되었어요.\n\n(2020-04-29 16:55:00 에 등록된 네이버 페이 구매평),,2020.4.30,5
6789272dadf9449380c277fd,ABC JUICE,43000,아직 다 먹어보진 않았지만 abc주스을믿고 먹어보려규요^^\n\n(2020-04-29 11:28:00 에 등록된 네이버 페이 구매평),,2020.4.30,4
67892737adf9449380c277fe,ABC JUICE,43000,아직 한개밖에 안먹어봤지만 5일 열심히 먹어볼껀데 효*있었으면 좋겠네요 ㅎㅎ 맛은 막 강하지 않아 괜찮았어요 다만 다 먹고 팩에 좀 남은걸 먹기 힘든거 빼고는 좋은거같아요\n\n(2020-04-29 11:22:22 에 등록된 네이버 페이 구매평)\n리뷰 더보기,,2020.4.30,5
67892743adf9449380c277ff,ABC JUICE,43000,건강한 맛이예요 당근향이 조금 나는거 말고는 특별한 맛이 막 느껴지진 않아요 내장지* 없어지면 좋겠네요,,2020.4.29,5
6789274dadf9449380c27800,ABC JUICE,43000,Abc치고 맛이 좋아요\n\n(2020-04-28 14:58:53 에 등록된 네이버 페이 구매평),,2020.4.29,5
67892757adf9449380c27801,ABC JUICE,43000,"네, 신선하게 잘 받았습니다. 잘 먹고 건강하게 디** 성공해볼게요 감사합니다.\n\n(2020-04-28 12:40:37 에 등록된 네이버 페이 구매평)",,2020.4.29,5
67892761adf9449380c27802,ABC JUICE,43000,두번째 구매\n자연의맛\n꼼꼼한 포장 빠른 배송,,2020.4.28,5
6789276badf9449380c27803,ABC JUICE,43000,가격이 좀 사악하지만 집에서 해먹기 귀찮아서 시켰습니다. 첨에는 워낙 이런류의 쥬수를 싫어해서 먹기 거북했는데 마시다보니 괜찮네요.\n\n(2020-04-27 22:28:41 에 등록된 네이버 페이 구매평)\n리뷰 더보기,,2020.4.28,4
67892776adf9449380c27804,ABC JUICE,43000,생각보다 갈린내용물이 많이 씹혀요! 단맛도 별로 없고 엄청엄청 건강해지는 맛이에요! 클렌징은 자신이없어서 아침대용으로 먹고있습니다 ㅎㅎ\n\n(2020-04-27 11:29:00 에 등록된 네이버 페이 구매평)\n리뷰 더보기,,2020.4.28,4
67892781adf9449380c27805,ABC JUICE,43000,포장 꼼꼼하구요 맛 깔끔하구요 패키지이쁘구여\n\n(2020-04-27 08:41:51 에 등록된 네이버 페이 구매평),,2020.4.28,4
6789278badf9449380c27806,ABC JUICE,43000,코로나로 집콕하면러 라티브 더욱 애정하게 됐어요 아침에 샌드위치랑 먹으면 건강해져요~,,2020.4.27,5
67892795adf9449380c27807,ABC JUICE,43000,아침마다 먹으려고 또 주문할꺼예요!,,2020.4.27,5
6789279fadf9449380c27808,ABC JUICE,43000,걸죽해요ㅋ\n설명되로 끝까지 흔들면서마시기\n클렌즈도전\n끝나고 다시\n\n(2020-04-26 21:48:12 에 등록된 네이버 페이 구매평)\n리뷰 더보기,,2020.4.27,4
678927aaadf9449380c27809,ABC JUICE,43000,"맛있어요. 아침 공복에도 부담없이 먹기 좋고, 밤에 출출할 때도 시원하게 마시기 좋아요~\n\n(2020-04-26 21:06:50 에 등록된 네이버 페이 구매평)",,2020.4.27,5
678927b4adf9449380c2780a,ABC JUICE,43000,맛이.... 처음엔 힘들었지만 건강 생각하면 참고 먹을만해요 만족♡,,2020.4.25,5
678927beadf9449380c2780b,ABC JUICE,43000,깔끔하게 포장 잘 되었네요 ! 좋습니당 ㅎㅎ 먹구 후기 봐볼게요,,2020.4.25,5
678927c8adf9449380c2780c,ABC JUICE,43000,좋아요 좋은데 살짝 비싸네요 ㅠㅠ가격이 좀 내렸으면 좋겠어요. 매일 아침 공복에 한 팩씩 먹었어요,,2020.4.25,5
678927d2adf9449380c2780d,ABC JUICE,43000,"직접 간 것처럼 씹히는 게 좋았고, 비트 특유의 흙냄새를 걱정했는데 생각보다 맛도 역하지 않고 포만감도 있어요! 꾸준히 먹어보겠습니다",,2020.4.25,5
678927deadf9449380c2780e,ABC JUICE,43000,흙냄새난다는 후기있었는데 먹는데 크게 불편하지는 않았어요 씹히는것도 있고 맛도 괜찮아요 다먹고 다시 구매할 예정이에요~^^,,2020.4.24,5
678927e8adf9449380c2780f,ABC JUICE,43000,두번째주문이예요 좋아요 이번엔다***로ㅋㅋ가격이비싼거말곤만족해요ㅎ,,2020.4.24,5
678927f2adf9449380c27810,ABC JUICE,43000,잘받았어요~~ 포켓도시락하고 같이먹으려고 해요 하나먹어보았는데 맛 괜찮아요\n\n(2020-04-23 20:35:09 에 등록된 네이버 페이 구매평),,2020.4.24,5
678927fcadf9449380c27811,ABC JUICE,43000,어느정도 식감두있구 맛있어요 가격이 쫌 내렸으면 하는소망이\n\n(2020-04-22 13:09:16 에 등록된 네이버 페이 구매평),,2020.4.23,5
67892806adf9449380c27812,ABC JUICE,43000,일주일 먹어봤는데 공복감도 없애주고 몸이 건강해지는 느낌이예요\n\n(2020-04-22 12:53:16 에 등록된 네이버 페이 구매평),,2020.4.23,5
67892812adf9449380c27813,ABC JUICE,43000,꾸준히 먹고있어요\n일단 변*가심했는데 효*짱이에요\n물마니마셔주는건 무조건 조건이구요\n포만감도 오래가서 조금덜먹게되네요\n워낙많이먹는스탈이라 ㅋ ㅋ 그거라도 도움이되네요 계속먹을생각이에요 건강해지는느낌이들어요\n리뷰 더보기,,2020.4.23,5
6789281cadf9449380c27814,ABC JUICE,43000,"신선하고, 건강해지는 맛이에요!\nabc주스 효능 듣고 집에서 직접 갈아마시다가\n시켜먹으면 집에서 먹는 맛 안나고, 진하지도 않아서요..\n\n\n라티브에서 처음 시켜보고 하나 먹어봤는데,\n일단 집에서 먹는 맛과 비슷하게 진하고\n건강한 맛이에요.\n\n\n집에서 먹을때에는 꿀도 좀 많이 넣고 먹었는데,\n달달한 맛이 덜해서 더 건강해지는..기분이 들어요 ㅎㅎㅎ\n\n\n주*에도 강추에요.\n건강한 주스 많이 만들어주세요~\n리뷰 더보기",,2020.4.22,5
67892826adf9449380c27815,ABC JUICE,43000,새로운 제품이 나와서 기전 제품이랑 각각 20포씩 주문했어요 후기보면 좀 강한 맛이라던데 제 입맛에는 좋네요 건강해지는 기분이예요 !\n항상 아침에 먹는 약이 있는데 공복에 먹기 부담스러웠는데 라티브 쥬스 마시고 약먹으니 훨씬 좋아요\n재구매 할껍니다 할인 이벤트가 많으면 좋겠어요\n리뷰 더보기,,2020.4.22,5
67892830adf9449380c27816,ABC JUICE,43000,재구매입니다\n아침 챙겨먹기 힘들어서 주문했는데 너무 괜찮네요\n포장도 잘되어있구 휴대하기도 너무 좋습니다 !\n계속 시켜먹을 예정입니다\n리뷰 더보기,,2020.4.22,5
6789283aadf9449380c27817,ABC JUICE,43000,재구매했어요 아침 대용으로 좋아요,,2020.4.22,5
67892846adf9449380c27818,ABC JUICE,43000,"인생쥬스\n에비씨쥬스 워낙 유명하지만 믿고 먹을만한 곳을 이곳저곳 검색하다, 인스타 광고로 알게되었음!\n\n검색한 곳 중에는 가장 믿을 만 하고, 재료 배합 신선도 믿을만한 곳에서 제조 다 마음에 들었습니다(가격만 조금..;;)\n\n걸죽하다는 리뷰도 있지만 마시기에 전혀 불편하지 않고 마시면 마실수록 건강해지는 느낌!\n\n같이 주신 식단프로그램도 유용했습니다\n\n아침에 마시면 화**도 잘 가 매우만족하고 있습니다\n\n사진은 같이 주문한 글로시쥬스밖에 없네용\n리뷰 더보기",,2020.4.22,5
67892850adf9449380c27819,ABC JUICE,43000,아직안먹어봤지만 믿고 열심히먹을게요\n\n(2020-04-21 18:17:24 에 등록된 네이버 페이 구매평),,2020.4.22,5
6789285aadf9449380c2781a,ABC JUICE,43000,먹기 편리하고 좋아요,,2020.4.22,5
67892864adf9449380c2781b,ABC JUICE,43000,빠른 배송괴 깔끔한 포장이요. 물마신다 생각하고 마시면 될거 같아요,,2020.4.22,5
6789286eadf9449380c2781c,ABC JUICE,43000,건강한맛!! 또 주문하러 왔어요^^\n\n(2020-04-21 00:43:36 에 등록된 네이버 페이 구매평),,2020.4.22,5
67892879adf9449380c2781d,ABC JUICE,43000,잘먹고있어욧!!\n안녕하세용~포장도 꼼꼼하게 잘되어왔네요^^\n\n2틀먹어봤는데 아직까지 뭐가좋은진모르겠고\n\n아침에 일정시간에먹고있어요~공복감이 많이없어지진않았지만 저희엄마는 아침대용으로 괜찮다네용!!\n\n좀 더 먹어봐야할듯하네요 이번꺼먹고 재구매의사있어요!!\n리뷰 더보기,,2020.4.21,5
67892883adf9449380c2781e,ABC JUICE,43000,먹고 안먹고 차이가 커요~\n\n(2020-04-20 21:50:12 에 등록된 네이버 페이 구매평),,2020.4.21,5
6789288eadf9449380c2781f,ABC JUICE,43000,효*는 좀더 먹어봐야알것같아요..,,2020.4.20,4
67892898adf9449380c27820,ABC JUICE,43000,주문 후 생산되는 시스템이라 그런지 배송이 좀 많이 늦다 싶었어요 그만큼 신선하리라 생각하고\n한번에 많은양 주문하려다 신선함이 생명이지 싶어 이번에는 이만큼만 주문해요\n아침에 빈속에 한팩 먹으면 점심때까지 포만감이라기보다 배고픔이 없어 좋아요\n꾸준히 먹고 효*봤으면 좋겠어요\n가격이 좀 아쉽긴해요\n리뷰 더보기,,2020.4.19,5
678928a2adf9449380c27821,ABC JUICE,43000,집에서 매일 해먹기 귀찮아서 시켰습니다.\n건더기까지 잘 갈려있네용\n건강해지길 바라면서....잘먹겠습니다\n\n(2020-04-18 07:39:42 에 등록된 네이버 페이 구매평)\n리뷰 더보기,,2020.4.19,5
678928adadf9449380c27822,ABC JUICE,43000,포장은 깔끔하게 잘되어서 도착했어요.,,2020.4.18,5
678928b7adf9449380c27823,ABC JUICE,43000,처음 먹어서 그런지 아직 맛있다는 느낌보단 그냥 건강한맛!이다 라는 생각이 먼저 드네요 먹다보면 익숙해지겠죠?,,2020.4.18,5
678928c1adf9449380c27824,ABC JUICE,43000,비트가 좋다고해서 알아보고 주문햇는데\n생각보다 맛이 괜찮고\n먹으면 건강해질꺼같은 느낌이예요 ㅎㅎㅎ\n\n(2020-04-17 18:39:22 에 등록된 네이버 페이 구매평)\n리뷰 더보기,,2020.4.18,5
678928cbadf9449380c27825,ABC JUICE,43000,작년여름에 20포 먹으면서 식단관리 잘 해서 2.5키로 정도 빠졌었는데 겨울 내내 관리 잘 못해서 또 abc주스의 도움을 받아 체중을 줄이려고 구입했습니다! 확실히 아침안먹고 요것만 먹으니 몸이 가벼워요~ 저녁 식단도 좀 관리 하면서 먹어야겠어요! 그런데 유통기한이 너무 길다는건 방부제가 그만큼 많이 들어갔다는걸텐데 유통기한이 짧더라도 방부제빼고 만들어주세요ㅠ\n리뷰 더보기,,2020.4.18,5
678928d6adf9449380c27826,ABC JUICE,43000,재구매 3번째 입니다. 포장도 잘되어오고 맛이 우선 좋습니다,,2020.4.17,5
678928e1adf9449380c27827,ABC JUICE,43000,빠르고 신선한 배송 맘에 들어요~맛은 사실 맛있지는 않아요 ㅋㅋㅋ그래듀 몸을 위해서 먹어보려고요~\n\n(2020-04-15 08:55:07 에 등록된 네이버 페이 구매평),,2020.4.16,5
678928ebadf9449380c27828,ABC JUICE,43000,먹기좋게 되어있어 좋았어요\n깔끔한포장,,2020.4.16,5
678928f5adf9449380c27829,ABC JUICE,43000,건더기가 많아서 목넘김이 조금불편함\n건강한 맛임,,2020.4.14,5
678928ffadf9449380c2782a,ABC JUICE,43000,패킹을 좀 저렴하게 바꾸고 단가를 낮췄으면 좋겠어요 ! 아니면 통으로 바꿔서 물이라도 넣어서 흔들어먹게.. 속에 건더기가 다 안빠져서 뭔가 먹다가 버리는 느낌이랄까 ㅠ ㅜ,,2020.4.13,5
67892909adf9449380c2782b,ABC JUICE,43000,처음에는 맛이 이상하게 느꺄졌는데 먹다보니 괜찮아요 건강한 장활동을 가장먼저 느꼈네요\n꾸준히 먹을생각입니다~,,2020.4.13,5
67892915adf9449380c2782c,ABC JUICE,43000,아침에 부담없이 먹기 좋아요~^^,,2020.4.13,5
6789291fadf9449380c2782d,ABC JUICE,43000,지난번에 먹어보고 좋아서 재규매합니다\n\n(2020-04-12 19:16:06 에 등록된 네이버 페이 구매평),,2020.4.13,5
67892929adf9449380c2782e,ABC JUICE,43000,알차고 맛도 괜찮아요! 건강을 위해 아침을 abc로 시작해봅니다! 재구매 주문하기전 평점 남겨요~\n\n(2020-04-12 10:33:30 에 등록된 네이버 페이 구매평),,2020.4.13,5
67892933adf9449380c2782f,ABC JUICE,43000,너무 맛있고 먹고나니 화**을 잘가요 ㅋㅋ,,2020.4.13,5
6789293dadf9449380c27830,ABC JUICE,43000,맛이 아직 적응이 안되어 많이 남았지만 열심히 먹는중이예요 ~,,2020.4.12,5
67892948adf9449380c27831,ABC JUICE,43000,맛도좋고 모두 좋아요.그런데 매일 먹자니 가격이 부담되서요.생각이 많아지네요.^^,,2020.4.12,5
67892952adf9449380c27832,ABC JUICE,43000,배송이정말빨라요.저도함먹어보려고요\n\n(2020-04-11 16:03:22 에 등록된 네이버 페이 구매평),,2020.4.12,5
6789295dadf9449380c27833,ABC JUICE,43000,간편하고 진하게 좋아요\n\n(2020-04-10 21:01:14 에 등록된 네이버 페이 구매평),,2020.4.11,4
67892967adf9449380c27834,ABC JUICE,43000,재구매입니다 ^^\n\n잘 먹을께요\n\n(2020-04-09 07:26:16 에 등록된 네이버 페이 구매평)\n리뷰 더보기,,2020.4.10,5
67892971adf9449380c27835,ABC JUICE,43000,배송도 빠른편이고 꼼꼼하게왔어요 맛은그닥\n\n(2020-04-08 21:48:12 에 등록된 네이버 페이 구매평),,2020.4.9,4
6789297cadf9449380c27836,ABC JUICE,43000,매번 시켜먹고있어요 요즘 좀 달아진거 같네요,,2020.4.8,5
67892986adf9449380c27837,ABC JUICE,43000,후기가 좋아서 3개월치 구매했습니다. 아침에 배부르게 먹어서 좋네요. 포장도 잘되어있어서 냉장고에 정리할필요 없이 넣었어요.,,2020.4.8,5
67892990adf9449380c27838,ABC JUICE,43000,처음엔 비트향과 비트건더기(?) 때문에 먹기 힘들었는데 먹다보니 습관이 되서 아침마다 공복에 챙겨먹고 있어요. 에이비씨주스가 있어 아침마다 든든한 하답니다ㅋㅋ 아 참고로 후기들처럼 흔들면서 먹어야 끝까지 잘 마실수 있어요!!,,2020.4.8,5
6789299aadf9449380c27839,ABC JUICE,43000,잘 받았습니다. 포장도 꼼꼼하고 좋아요~\n만들어 먹는것과 가장 비슷해요~\n매일 아침마다 먹으려고 노력하려규요~\n\n(2020-04-07 18:26:03 에 등록된 네이버 페이 구매평)\n리뷰 더보기,,2020.4.8,5
678929a4adf9449380c2783a,ABC JUICE,43000,또 시켰어요. 아침 대용으로 먹고 있는데 건더기가 많아서 생각보다 배 부르고 좋아용,,2020.4.8,5
678929b0adf9449380c2783b,ABC JUICE,43000,정말 건강해지는 맛? ㅎㅎ 건더기도 다 씹혀서 식감 좋고~ 그냥 물같은 음료가 아니라서 더 만족합니다~!\n\n(2020-04-07 10:29:41 에 등록된 네이버 페이 구매평),,2020.4.8,5
678929baadf9449380c2783c,ABC JUICE,43000,아침저녁으로먹고 있어요...\n처음엔 욕심내고 하루3번까진 가능하다고해서 먹었더니\n3일째 배에 까스차고 *못보고 너무 힘들었어요...\n하루2로 아침저녁 먹으니 *도 수월하고보고 가스도 덜차고 속도 좋은거 같아요\n이제 일주일좀더 먹은거 같은데 확찐살에서 조금 아주 조금 가벼워진듯한 느낌적인 느낌이 있네요...\n재구매 하러왔어요^^\n리뷰 더보기,,2020.4.7,5
678929c4adf9449380c2783d,ABC JUICE,43000,매일아침 먹고있는데 장이 점점 개운해져서 좋네요 ㅎㅎ\n다만 안에 내용물을 다 먹으려면 물을 조금 넣어줘야 되는 점이 아쉽지만 그만큼 내용물이 알차게 들어있다는 것이니 귀찮아도 다 털어먹고 있습니다 ㅎㅎ\n맛도 달달한게 자꾸 더 먹고싶네여 ㅎㅎ\n\n(2020-04-06 17:15:20 에 등록된 네이버 페이 구매평)\n리뷰 더보기,,2020.4.7,4
678929ceadf9449380c2783e,ABC JUICE,43000,관련 ABC쥬스 업체 중 비교해보고 샀어요.\n건강한 맛이고 먹고 나면 시원한... ㅎ\n껍질채 갈아서 그런지 씹히는게 있고 나름 그게 배불러요.. 재구매의사 있어용\n\n(2020-04-06 08:25:58 에 등록된 네이버 페이 구매평)\n리뷰 더보기,,2020.4.7,5
678929d8adf9449380c2783f,ABC JUICE,43000,아침에 공복에 한팩씩 먹고 있어요 생각보다 배불러요 ㅎㅎ 그리고 건강해지는 느낌 .... 맛도 괜찮아요 덩어리가 있는데 오렌지쥬스 덩어리는 싫어서 안먹지만 얘는 씹는맛이있어서 괜찮네요 오히려 ㅎㅎㅎ 계속 먹을거같아요^^\n\n(2020-04-04 18:39:43 에 등록된 네이버 페이 구매평)\n리뷰 더보기,,2020.4.5,5
678929e4adf9449380c27840,ABC JUICE,43000,비싼값을 하네요\n처음에는 가격이 비싸서 많이 망설였는데 재료사서 매일 갈아먹을 자신이 없어서 큰맘먹고 샀습니다\n\n씹히는것도 많고 맛도있고 돈이 안아깝다 생각이 드네요\n\n다 먹으면 또 주뮨하러 올게요:-)\n리뷰 더보기,,2020.4.5,5
678929eeadf9449380c27841,ABC JUICE,43000,배송칼입니다ㅋㅋ 일단여기서만족!\n맛도 괜츈합니다! 복용시 도움될만한 정보가 담긴 리플렛도 참 좋았습니다. 절식해서 몸속 독*와 나쁜식습관을 얼른 고치고싶네요^^\n\n(2020-04-04 07:40:59 에 등록된 네이버 페이 구매평)\n리뷰 더보기,,2020.4.5,5
678929f8adf9449380c27842,ABC JUICE,43000,맛은 거부감없고 괜찮은데 건더기?가 많아서 씹어먹게돼요..ㅋㅋ착즙이 더 먹기는 편할거 같은데 건강에 더 좋으려니 합니다 열심히 먹어볼게요 냉장고에 꽉채워서 마음도 든든합니당ㅋㅋ,,2020.4.3,5
67892a02adf9449380c27843,ABC JUICE,43000,만족만족\n주*에서 많이들 해먹더라구요 그런데 저는 직접할 자신도없고 시간여유도없어서 검색하여 알게되었어요~ 반신반의 했지만 집에서 만들어 먹는거 보다 맛도 좋구 패키지도 너무 깔끔하고 편하네요~ 바쁜아침 한개씩 챙겨나가기 너무 좋을꺼 같아요 건강한 한끼습관들여서 다***도 성공해야겠어요~!!!\n리뷰 더보기,,2020.4.2,5
67892a0cadf9449380c27844,ABC JUICE,43000,좋아요엄마드릴려구구입했는데맛은못봤지만ㅋ좋아하셨음좋겠네요,,2020.4.2,5
67892a17adf9449380c27845,ABC JUICE,43000,잘받았습니다배송빠릅니다\n\n(2020-04-01 18:38:37 에 등록된 네이버 페이 구매평),,2020.4.2,5
67892a21adf9449380c27846,ABC JUICE,43000,저는 맛있었어요!! 씹히는 맛도 좋았어요\n\n(2020-04-01 16:55:23 에 등록된 네이버 페이 구매평),,2020.4.2,4
67892a2cadf9449380c27847,ABC JUICE,43000,5일동안 디** 해보려고 샀어요!,,2020.4.2,5
67892a36adf9449380c27848,ABC JUICE,43000,두번째 구매입니다. 신랑이랑 아침마다 마시고 있어요. 맛도 안달고 저희는 만족~포장도 알차게 잘 왔어요!\n\n(2020-04-01 11:10:20 에 등록된 네이버 페이 구매평),,2020.4.2,4
67892a40adf9449380c27849,ABC JUICE,43000,건강한맛. 다른 리뷰와같이 저도 좋다하니 꾸준히 먹어볼생각으로 주문했습니다.\n가격대는 쪼매 부담되는부분 있습니다만 그만큼 정성이 들어가 남다르다생각하고 있어요.\n추가구매할거에ㅇ,,2020.3.30,5
67892a4badf9449380c2784a,ABC JUICE,43000,아침마다 한잔씩 마시려고 주문했어요 직접 갈아마시는 것 보다 편하고 맛도 좋아요 스티로폼 박스가 깨지고 아이스팩이 다 녹아서 오긴했는데 빵빵하게 부풀거나 하지 않아서 그냥 마셔요 ㅠㅠ 보통 식품은 발송 후 다음날 받는데 배송은 다른 곳 보다 하루 더 걸렸어요,,2020.3.28,5
67892a55adf9449380c2784b,ABC JUICE,43000,프로귀찮러라서 찾고찾다가 한번 주문해봤는데 후기보니 첫맛은 흙맛 난다는게 많았는데 저한테는 너무 맛있더라규요!! 하나 먹어서 지금 효*는 잘 모르겠지만 맛있고 또 씹히는것도 많아서 아침대용으로 정말 좋을꺼같아요!,,2020.3.28,5
67892a5fadf9449380c2784c,ABC JUICE,43000,음 좋아요 전 abc좋은데 ... 아이들이 글로시 쥬스 먹다가 이거 주니.. 건더기 너무 많다고 너무 힘들어하네요 ㅎㅎㅎ 다시 글로시로 가야겠어요 글로시는 너무 자주 마실려고해서 ㅎㅎㅎ 그래도 아이들이 잘 마셔서 주니 좋습니다 건강해져야죠,,2020.3.28,5
67892a69adf9449380c2784d,ABC JUICE,43000,꾸준히 먹고있어요^^,,2020.3.28,5
67892a74adf9449380c2784e,ABC JUICE,43000,"배송빠르고, 매일 갈아먹다가 하나씩 먹으려니까 너무 편해요ㅠㅠ 저는 당근을 별로 안좋아해서 깔라만시 타서 먹고있어요 아직 5일 챌린지는 시작못했는데...시작하면 후기 블로그에 남길게요",,2020.3.27,5
67892a7fadf9449380c2784f,ABC JUICE,43000,맛있고 원물이 씹히는 느낌이 좋아요\n\n(2020-03-26 09:07:03 에 등록된 네이버 페이 구매평),,2020.3.27,5
67892a89adf9449380c27850,ABC JUICE,43000,건더기가 많아서 좋아요\n맛도 나름 달고 괜찮아요\n\n(2020-03-26 07:57:48 에 등록된 네이버 페이 구매평)\n리뷰 더보기,,2020.3.27,5
